location,data_source,type,case,week_of_year,new_cases
TONKOLILI,situationreport,new,probable,2015-W01,0
TONKOLILI,patientdatabase,new,confirmed,2015-W01,3
TONKOLILI,patientdatabase,new,probable,2015-W01,1
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W01,50
WESTERN AREA RURAL,situationreport,new,probable,2015-W01,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W01,NA
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W01,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W01,93
WESTERN AREA URBAN,situationreport,new,probable,2015-W01,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W01,NA
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W01,NA
BO,situationreport,new,confirmed,2015-W02,4
BO,situationreport,new,probable,2015-W02,0
BO,patientdatabase,new,confirmed,2015-W02,NA
BO,patientdatabase,new,probable,2015-W02,NA
BOMBALI,situationreport,new,confirmed,2015-W02,4
BOMBALI,situationreport,new,probable,2015-W02,0
BOMBALI,patientdatabase,new,confirmed,2015-W02,NA
BOMBALI,patientdatabase,new,probable,2015-W02,NA
BONTHE,situationreport,new,confirmed,2015-W02,0
BONTHE,situationreport,new,probable,2015-W02,0
BONTHE,patientdatabase,new,confirmed,2015-W02,NA
BONTHE,patientdatabase,new,probable,2015-W02,NA
KAILAHUN,situationreport,new,confirmed,2015-W02,0
KAILAHUN,situationreport,new,probable,2015-W02,0
KAILAHUN,patientdatabase,new,confirmed,2015-W02,NA
KAILAHUN,patientdatabase,new,probable,2015-W02,NA
KAMBIA,situationreport,new,confirmed,2015-W02,17
KAMBIA,situationreport,new,probable,2015-W02,0
KAMBIA,patientdatabase,new,confirmed,2015-W02,NA
KAMBIA,patientdatabase,new,probable,2015-W02,NA
KENEMA,situationreport,new,confirmed,2015-W02,0
KENEMA,situationreport,new,probable,2015-W02,0
KENEMA,patientdatabase,new,confirmed,2015-W02,NA
KENEMA,patientdatabase,new,probable,2015-W02,NA
KOINADUGU,situationreport,new,confirmed,2015-W02,1
KOINADUGU,situationreport,new,probable,2015-W02,0
KOINADUGU,patientdatabase,new,confirmed,2015-W02,1
KOINADUGU,patientdatabase,new,probable,2015-W02,NA
KONO,situationreport,new,confirmed,2015-W02,14
KONO,situationreport,new,probable,2015-W02,0
KONO,patientdatabase,new,confirmed,2015-W02,6
KONO,patientdatabase,new,probable,2015-W02,NA
MOYAMBA,situationreport,new,confirmed,2015-W02,4
MOYAMBA,situationreport,new,probable,2015-W02,0
MOYAMBA,patientdatabase,new,confirmed,2015-W02,NA
MOYAMBA,patientdatabase,new,probable,2015-W02,NA
PORT LOKO,situationreport,new,confirmed,2015-W02,41
PORT LOKO,situationreport,new,probable,2015-W02,0
PORT LOKO,patientdatabase,new,confirmed,2015-W02,NA
PORT LOKO,patientdatabase,new,probable,2015-W02,NA
PUJEHUN,situationreport,new,confirmed,2015-W02,0
PUJEHUN,situationreport,new,probable,2015-W02,0
PUJEHUN,patientdatabase,new,confirmed,2015-W02,NA
PUJEHUN,patientdatabase,new,probable,2015-W02,NA
TONKOLILI,situationreport,new,confirmed,2015-W02,9
TONKOLILI,situationreport,new,probable,2015-W02,0
TONKOLILI,patientdatabase,new,confirmed,2015-W02,5
TONKOLILI,patientdatabase,new,probable,2015-W02,1
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W02,31
WESTERN AREA RURAL,situationreport,new,probable,2015-W02,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W02,NA
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W02,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W02,59
WESTERN AREA URBAN,situationreport,new,probable,2015-W02,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W02,NA
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W02,NA
